Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature Difference,Mechanical Power,Wear Rate,Thermal Stress
2,299.0,309.8,2240,15.9,144,0,0,0,0,0,0,10.800000000000011,35616.0,0.0642857142570153,171.7200000000002
1,298.9,309.7,1449,48.8,147,0,0,0,0,0,0,10.800000000000011,70711.2,0.10144927529230553,527.0400000000005
2,298.8,309.7,1589,35.3,149,0,0,0,0,0,0,10.899999999999977,56091.7,0.09376966639787937,384.7699999999992
1,298.8,309.7,1740,28.5,152,0,0,0,0,0,0,10.899999999999977,49590.0,0.08735632178887567,310.64999999999935
2,298.8,309.7,1499,40.3,154,0,0,0,0,0,0,10.899999999999977,60409.7,0.10273515670264498,439.2699999999991
2,298.8,309.7,1480,38.1,157,0,0,0,0,0,0,10.899999999999977,56388.0,0.10608108100940467,415.28999999999917
1,298.8,309.7,1751,29.6,160,0,0,0,0,0,0,10.899999999999977,51829.600000000006,0.09137635631560459,322.63999999999936
1,298.7,309.7,1510,40.6,162,0,0,0,0,0,0,11.0,61306.0,0.10728476814087101,446.6
0,298.8,309.8,1437,48.2,164,0,0,0,0,0,0,11.0,69263.40000000001,0.1141266526693621,530.2
1,298.8,309.7,1609,40.4,169,0,0,0,0,0,0,10.899999999999977,65003.6,0.10503418265690852,440.35999999999905
0,298.8,309.8,1490,35.9,171,0,0,0,0,0,0,11.0,53491.0,0.11476510059411738,394.9
1,298.7,309.7,1601,35.7,176,0,0,0,0,0,0,11.0,57155.700000000004,0.10993129287324716,392.70000000000005
1,298.7,309.6,1665,31.1,178,0,0,0,0,0,0,10.900000000000034,51781.5,0.10690690684269855,338.9900000000011
2,298.7,309.6,1452,42.7,180,0,0,0,0,0,0,10.900000000000034,62000.4,0.12396694206338364,465.4300000000015
2,298.7,309.5,1487,33.6,183,0,0,0,0,0,0,10.800000000000011,49963.200000000004,0.12306657691791083,362.8800000000004
2,298.7,309.6,1382,48.1,186,0,0,0,0,0,0,10.900000000000034,66474.2,0.13458755417178903,524.2900000000017
2,298.7,309.6,1686,26.2,189,0,0,0,0,0,0,10.900000000000034,44173.2,0.11209964406162536,285.5800000000009
1,298.6,309.6,1491,36.9,192,0,0,0,0,0,0,11.0,55017.9,0.1287726357285227,405.9
1,298.7,309.6,1442,55.6,194,0,0,0,0,0,0,10.900000000000034,80175.2,0.13453536745177852,606.0400000000019
1,298.6,309.6,1390,50.3,196,0,0,0,0,0,0,11.0,69917.0,0.1410071941431603,553.3
1,298.7,309.6,1502,46.7,198,0,0,0,0,0,0,10.900000000000034,70143.40000000001,0.13182423426642859,509.0300000000016
2,298.6,309.6,1344,59.4,200,0,0,0,0,0,0,11.0,79833.59999999999,0.14880952369880243,653.4
1,298.5,309.5,1385,46.3,203,1,1,0,0,0,0,11.0,64125.49999999999,0.14657039700608634,509.29999999999995
1,298.7,309.7,1547,37.4,0,0,0,0,0,0,0,11.0,57857.799999999996,0.0,411.4
2,298.6,309.6,1525,42.4,2,0,0,0,0,0,0,11.0,64660.0,0.0013114754089760816,466.4
1,298.6,309.6,1540,35.8,5,0,0,0,0,0,0,11.0,55131.99999999999,0.003246753244644965,393.79999999999995
1,298.6,309.5,1450,44.3,7,0,0,0,0,0,0,10.899999999999977,64234.99999999999,0.004827586203567181,482.869999999999
1,298.6,309.6,1353,62.5,9,0,0,0,0,0,0,11.0,84562.5,0.006651884695748791,687.5
1,298.8,309.7,1582,45.0,11,0,0,0,0,0,0,10.899999999999977,71190.0,0.006953223762987848,490.499999999999
1,298.9,309.8,1396,49.0,13,0,0,0,0,0,0,10.900000000000034,68404.0,0.009312320910234727,534.1000000000017
2,298.8,309.8,1551,36.6,15,0,0,0,0,0,0,11.0,56766.600000000006,0.009671179877710392,402.6
2,298.9,309.8,1836,22.8,18,0,0,0,0,0,0,10.900000000000034,41860.8,0.009803921563287623,248.52000000000078
1,298.9,309.8,1390,49.9,21,0,0,0,0,0,0,10.900000000000034,69361.0,0.015107913658195745,543.9100000000017
1,298.9,309.8,1534,42.1,23,0,0,0,0,0,0,10.900000000000034,64581.4,0.014993481085401902,458.89000000000146
1,298.8,309.7,1953,20.6,25,0,0,0,0,0,0,10.899999999999977,40231.8,0.012800819245877715,224.53999999999954
1,298.8,309.8,1634,33.6,27,0,0,0,0,0,0,11.0,54902.4,0.016523867798945,369.6
1,298.7,309.7,1881,21.7,29,0,0,0,0,0,0,11.0,40817.7,0.015417331198608542,238.7
2,298.8,309.7,1448,44.8,31,0,0,0,0,0,0,10.899999999999977,64870.399999999994,0.02140883976422041,488.31999999999897
2,298.7,309.7,1362,50.5,34,0,0,0,0,0,0,11.0,68781.0,0.02496328926214149,555.5
1,298.8,309.7,1225,63.4,37,0,0,0,0,0,0,10.899999999999977,77665.0,0.030204081607996664,691.0599999999986
2,298.8,309.6,1384,48.2,39,0,0,0,0,0,0,10.800000000000011,66708.8,0.028179190731084398,520.5600000000006
1,298.8,309.8,1334,49.3,42,0,0,0,0,0,0,11.0,65766.2,0.031484257847463074,542.3
1,298.8,309.7,1336,50.3,44,0,0,0,0,0,0,10.899999999999977,67200.8,0.03293413171187565,548.2699999999988
2,298.8,309.9,1331,61.6,46,0,0,0,0,0,0,11.099999999999966,81989.6,0.03456048081550677,683.759999999998
1,298.8,309.9,1629,31.9,49,0,0,0,0,0,0,11.099999999999966,51965.1,0.030079803542001345,354.0899999999989
1,298.9,310.0,1776,25.7,51,0,0,0,0,0,0,11.100000000000023,45643.2,0.028716216200047173,285.27000000000055
0,298.8,310.0,1530,38.3,53,0,0,0,0,0,0,11.199999999999989,58598.99999999999,0.03464052285317613,428.9599999999995
1,298.9,310.0,1719,27.3,58,0,0,0,0,0,0,11.100000000000023,46928.700000000004,0.033740546809924055,303.03000000000065
2,298.8,309.9,1495,35.2,60,0,0,0,0,0,0,11.099999999999966,52624.00000000001,0.04013377923736871,390.71999999999883
1,298.8,309.7,1450,43.1,63,0,0,0,0,0,0,10.899999999999977,62495.0,0.04344827583210464,469.78999999999905
0,298.8,309.8,1563,38.8,65,0,0,0,0,0,0,11.0,60644.399999999994,0.041586692231870316,426.79999999999995
2,298.9,309.9,1501,37.1,70,0,0,0,0,0,0,11.0,55687.1,0.04663557625140868,408.1
1,298.8,309.9,1351,47.2,73,0,0,0,0,0,0,11.099999999999966,63767.200000000004,0.054034048812706105,523.9199999999984
1,298.9,309.9,1365,46.5,75,0,0,0,0,0,0,11.0,63472.5,0.05494505490480215,511.5
1,298.8,309.9,1525,39.7,77,0,0,0,0,0,0,11.099999999999966,60542.50000000001,0.05049180324557914,440.66999999999865
2,298.8,309.8,1288,61.9,79,0,0,0,0,0,0,11.0,79727.2,0.061335403679087415,680.9
1,298.6,309.6,1423,42.7,82,0,0,0,0,0,0,11.0,60762.100000000006,0.05762473643174649,469.70000000000005
2,298.5,309.6,1502,39.4,84,0,0,0,0,0,0,11.100000000000023,59178.799999999996,0.05592543271909092,437.3400000000009
1,298.5,309.5,1428,43.5,87,0,0,0,0,0,0,11.0,62118.0,0.06092436970523503,478.5
2,298.6,309.5,1566,38.1,89,0,0,0,0,0,0,10.899999999999977,59664.600000000006,0.05683269472743761,415.28999999999917
2,298.5,309.5,1483,44.8,92,0,0,0,0,0,0,11.0,66438.4,0.062036412635174364,492.79999999999995
0,298.6,309.6,1593,33.3,95,0,0,0,0,0,0,11.0,53046.899999999994,0.05963590705609798,366.29999999999995
1,298.5,309.6,1724,26.4,100,0,0,0,0,0,0,11.100000000000023,45513.6,0.05800464033758431,293.0400000000006
1,298.5,309.7,2617,12.1,102,1,0,0,1,0,0,11.199999999999989,31665.7,0.03897592661865651,135.51999999999987
1,298.6,309.7,1294,59.4,104,0,0,0,0,0,0,11.099999999999966,76863.59999999999,0.08037094275087253,659.339999999998
1,298.6,309.6,1533,40.7,106,0,0,0,0,0,0,11.0,62393.100000000006,0.0691454663606357,447.70000000000005
0,298.5,309.4,1671,31.8,108,0,0,0,0,0,0,10.899999999999977,53137.8,0.0646319568733501,346.61999999999927
1,298.5,309.5,1370,52.4,113,0,0,0,0,0,0,11.0,71788.0,0.08248175176461185,576.4
1,298.5,309.6,1462,45.1,115,0,0,0,0,0,0,11.100000000000023,65936.2,0.07865937067123162,500.61000000000104
1,298.4,309.5,1545,36.6,117,0,0,0,0,0,0,11.100000000000023,56547.0,0.07572815529079083,406.26000000000084
2,298.4,309.5,1484,41.7,119,0,0,0,0,0,0,11.100000000000023,61882.8,0.08018867919124752,462.87000000000097
2,298.4,309.5,1344,45.3,122,0,0,0,0,0,0,11.100000000000023,60883.2,0.09077380945626948,502.830000000001
1,298.4,309.5,1357,50.1,125,0,0,0,0,0,0,11.100000000000023,67985.7,0.0921149594015365,556.1100000000012
2,298.5,309.6,1572,33.0,127,0,0,0,0,0,0,11.100000000000023,51876.0,0.08078880401985444,366.30000000000075
1,298.5,309.6,1861,26.9,130,0,0,0,0,0,0,11.100000000000023,50060.899999999994,0.06985491667390922,298.5900000000006
1,298.5,309.5,1548,44.5,132,0,0,0,0,0,0,11.0,68886.0,0.08527131777437252,489.5
1,298.6,309.8,1496,37.7,134,0,0,0,0,0,0,11.199999999999989,56399.200000000004,0.08957219245349451,422.2399999999996
2,298.6,309.7,1314,49.7,136,0,0,0,0,0,0,11.099999999999966,65305.8,0.1035007609562399,551.6699999999984
2,298.6,309.7,1422,49.7,139,0,0,0,0,0,0,11.099999999999966,70673.40000000001,0.0977496483138188,551.6699999999984
1,298.6,309.8,1842,20.1,142,0,0,0,0,0,0,11.199999999999989,37024.200000000004,0.07709011939354499,225.11999999999978
2,298.7,309.9,1434,53.0,144,0,0,0,0,0,0,11.199999999999989,76002.0,0.10041840997181421,593.5999999999995
2,298.8,310.1,1585,31.3,147,0,0,0,0,0,0,11.300000000000011,49610.5,0.09274447943675426,353.69000000000034
0,298.8,310.1,1704,30.7,150,0,0,0,0,0,0,11.300000000000011,52312.799999999996,0.08802816896242478,346.91000000000037
1,298.9,310.2,1971,23.2,155,0,0,0,0,0,0,11.300000000000011,45727.2,0.0786402840798375,262.16000000000025
1,299.0,310.3,1431,39.9,157,0,0,0,0,0,0,11.300000000000011,57096.9,0.10971348699530853,450.87000000000046
1,298.9,310.4,1546,37.7,159,0,0,0,0,0,0,11.5,58284.200000000004,0.10284605426724058,433.55
1,298.9,310.3,1496,36.3,161,0,0,0,0,0,0,11.400000000000034,54304.799999999996,0.10762032078367625,413.8200000000012
0,298.9,310.3,1243,63.0,163,0,0,0,0,0,0,11.400000000000034,78309.0,0.13113435226779213,718.2000000000021
1,299.0,310.4,1452,46.2,168,0,0,0,0,0,0,11.399999999999977,67082.40000000001,0.11570247925915807,526.6799999999989
1,299.1,310.6,1380,44.7,170,0,0,0,0,0,0,11.5,61686.00000000001,0.12318840570783447,514.0500000000001
1,299.2,310.6,1567,38.4,172,0,0,0,0,0,0,11.400000000000034,60172.799999999996,0.10976387995547933,437.7600000000013
1,299.1,310.5,1628,35.9,174,0,0,0,0,0,0,11.399999999999977,58445.2,0.106879606813956,409.2599999999992
1,299.1,310.4,1505,46.1,176,0,0,0,0,0,0,11.299999999999955,69380.5,0.11694352151698104,520.9299999999979
2,299.0,310.3,1827,28.0,178,0,0,0,0,0,0,11.300000000000011,51156.0,0.09742747668449508,316.4000000000003
1,299.0,310.3,1577,40.0,181,0,0,0,0,0,0,11.300000000000011,63080.0,0.1147748889570229,452.00000000000045
1,298.9,310.2,1304,57.2,183,0,0,0,0,0,0,11.300000000000011,74588.8,0.1403374232052627,646.3600000000007
0,298.9,310.1,1324,54.6,185,0,0,0,0,0,0,11.200000000000045,72290.40000000001,0.13972809657120233,611.5200000000025
1,298.8,310.0,1537,39.9,190,0,0,0,0,0,0,11.199999999999989,61326.299999999996,0.12361743648430876,446.87999999999954
2,298.8,310.1,1501,48.7,192,0,0,0,0,0,0,11.300000000000011,73098.7,0.1279147234324352,550.3100000000006
2,298.7,309.9,1654,29.1,195,0,0,0,0,0,0,11.199999999999989,48131.4,0.11789600960223941,325.9199999999997
2,298.7,310.0,1519,38.1,198,0,0,0,0,0,0,11.300000000000011,57873.9,0.13034891367323967,430.5300000000004
1,298.7,309.9,1371,51.3,201,0,0,0,0,0,0,11.199999999999989,70332.3,0.14660831499153296,574.5599999999994
1,298.7,309.8,1181,65.9,203,1,0,0,0,1,0,11.100000000000023,77827.90000000001,0.17188823016774915,731.4900000000016
1,298.6,309.8,1469,42.8,205,0,0,0,0,0,0,11.199999999999989,62873.2,0.13955071467695662,479.3599999999995
1,298.6,309.8,1637,34.6,207,0,0,0,0,0,0,11.199999999999989,56640.200000000004,0.1264508246020459,387.51999999999964
1,298.6,309.8,1370,56.0,0,0,0,0,0,0,0,11.199999999999989,76720.0,0.0,627.1999999999994
1,298.6,309.9,1630,30.6,2,0,0,0,0,0,0,11.299999999999955,49878.0,0.0012269938642779177,345.7799999999986
1,298.6,310.0,1517,39.0,4,0,0,0,0,0,0,11.399999999999977,59163.0,0.002636783122849846,444.5999999999991
2,298.6,309.9,1668,32.3,6,0,0,0,0,0,0,11.299999999999955,53876.399999999994,0.003597122300001725,364.9899999999985
2,298.6,309.9,1818,24.9,9,0,0,0,0,0,0,11.299999999999955,45268.2,0.004950495046781906,281.36999999999887
2,298.6,310.0,1541,36.9,12,0,0,0,0,0,0,11.399999999999977,56862.899999999994,0.007787151195465833,420.6599999999992
1,298.5,309.9,1482,42.1,15,0,0,0,0,0,0,11.399999999999977,62392.200000000004,0.010121457483048948,479.93999999999903
1,298.6,310.1,1439,49.9,17,0,0,0,0,0,0,11.5,71806.09999999999,0.011813759547036997,573.85
1,298.5,310.0,1492,41.2,19,0,0,0,0,0,0,11.5,61470.4,0.0127345844418669,473.8
1,298.4,309.9,1725,27.8,21,0,0,0,0,0,0,11.5,47955.0,0.01217391303642092,319.7
1,298.4,310.0,1559,44.2,23,0,0,0,0,0,0,11.600000000000023,68907.8,0.0147530468154246,512.720000000001
1,298.5,310.0,1435,42.5,25,0,0,0,0,0,0,11.5,60987.5,0.017421602775315955,488.75
2,298.6,310.0,1512,37.5,27,0,0,0,0,0,0,11.399999999999977,56700.0,0.017857142845332578,427.49999999999915
1,298.6,309.9,1564,37.1,30,0,0,0,0,0,0,11.299999999999955,58024.4,0.019181585665484918,419.2299999999983
1,298.6,310.0,1522,40.3,32,0,0,0,0,0,0,11.399999999999977,61336.6,0.02102496713467479,459.41999999999905
1,298.6,309.9,1356,59.5,34,0,0,0,0,0,0,11.299999999999955,80682.0,0.0250737462941934,672.3499999999973
1,298.6,309.9,1556,38.6,36,0,0,0,0,0,0,11.299999999999955,60061.600000000006,0.023136246771763336,436.17999999999824
1,298.6,309.9,1393,45.5,38,0,0,0,0,0,0,11.299999999999955,63381.5,0.02727925339032358,514.1499999999979
1,298.7,309.9,1753,26.8,40,0,0,0,0,0,0,11.199999999999989,46980.4,0.022818026227713617,300.1599999999997
1,298.7,309.9,1651,29.5,42,0,0,0,0,0,0,11.199999999999989,48704.5,0.02543912778592421,330.39999999999964
1,298.7,309.9,1372,54.7,44,0,0,0,0,0,0,11.199999999999989,75048.40000000001,0.032069970822106435,612.6399999999994
1,298.7,309.9,1446,43.3,46,0,0,0,0,0,0,11.199999999999989,62611.799999999996,0.03181189486043437,484.95999999999947
2,298.7,309.8,1501,44.7,48,0,0,0,0,0,0,11.100000000000023,67094.7,0.0319786808581088,496.17000000000104
2,298.7,309.9,1411,45.1,51,0,0,0,0,0,0,11.199999999999989,63636.1,0.036144578287636724,505.1199999999995
0,298.6,309.7,1672,27.5,54,0,0,0,0,0,0,11.099999999999966,45980.0,0.03229665069838717,305.2499999999991
2,298.7,309.8,1475,40.5,59,0,0,0,0,0,0,11.100000000000023,59737.5,0.03999999997288135,449.5500000000009
1,298.7,309.8,1469,38.4,62,0,0,0,0,0,0,11.100000000000023,56409.6,0.04220558199986005,426.24000000000086
1,298.6,309.8,1704,28.3,64,0,0,0,0,0,0,11.199999999999989,48223.200000000004,0.037558685423967904,316.9599999999997
0,298.6,309.7,1463,39.1,66,0,0,0,0,0,0,11.099999999999966,57203.3,0.04511278192405141,434.0099999999987
2,298.6,309.7,1280,64.1,71,0,0,0,0,0,0,11.099999999999966,82048.0,0.05546874995666504,711.5099999999977
1,298.7,309.9,1464,38.0,74,0,0,0,0,0,0,11.199999999999989,55632.0,0.05054644805290543,425.59999999999957
1,298.6,309.8,1332,46.4,76,0,0,0,0,0,0,11.199999999999989,61804.799999999996,0.057057057014221424,519.6799999999995
1,298.5,309.7,1634,37.8,78,0,0,0,0,0,0,11.199999999999989,61765.2,0.04773561808584111,423.35999999999956
2,298.6,309.8,1430,43.1,80,0,0,0,0,0,0,11.199999999999989,61633.0,0.055944055904934224,482.7199999999995
2,298.5,309.7,1523,44.6,83,0,0,0,0,0,0,11.199999999999989,67925.8,0.05449770186835344,499.5199999999995
2,298.5,309.7,1557,37.7,86,0,0,0,0,0,0,11.199999999999989,58698.9,0.0552344251411468,422.2399999999996
1,298.5,309.6,1585,32.2,89,0,0,0,0,0,0,11.100000000000023,51037.00000000001,0.05615141952293286,357.42000000000075
0,298.5,309.6,1579,33.5,91,0,0,0,0,0,0,11.100000000000023,52896.5,0.05763141224975844,371.85000000000076
2,298.5,309.7,1354,60.8,96,0,0,0,0,0,0,11.199999999999989,82323.2,0.07090103392104798,680.9599999999992
1,298.6,309.7,1627,33.4,99,0,0,0,0,0,0,11.099999999999966,54341.799999999996,0.06084818680955858,370.7399999999989
1,298.4,309.6,1477,35.6,101,0,0,0,0,0,0,11.200000000000045,52581.200000000004,0.06838185506541512,398.7200000000016
2,298.3,309.4,1595,29.0,103,0,0,0,0,0,0,11.099999999999966,46255.0,0.06457680246734997,321.899999999999
1,298.4,309.5,1520,38.1,106,0,0,0,0,0,0,11.100000000000023,57912.0,0.06973684205938366,422.9100000000009
1,298.3,309.4,1618,31.5,108,0,0,0,0,0,0,11.099999999999966,50967.0,0.06674907288828857,349.64999999999895
1,298.4,309.5,1397,50.3,110,0,0,0,0,0,0,11.100000000000023,70269.09999999999,0.0787401574239512,558.3300000000011
1,298.4,309.5,1450,47.9,112,0,0,0,0,0,0,11.100000000000023,69455.0,0.0772413792570749,531.6900000000011
2,298.5,309.5,1501,40.2,114,0,0,0,0,0,0,11.0,60340.200000000004,0.0759493670380084,442.20000000000005
1,298.4,309.4,1392,50.1,117,0,0,0,0,0,0,11.0,69739.2,0.08405172407754904,551.1
1,298.4,309.4,1385,43.2,119,0,0,0,0,0,0,11.0,59832.00000000001,0.08592057755529199,475.20000000000005
1,298.4,309.4,1461,46.3,121,0,0,0,0,0,0,11.0,67644.3,0.08281998625405887,509.29999999999995
2,298.5,309.6,1364,58.7,123,0,0,0,0,0,0,11.100000000000023,80066.8,0.09017595301306748,651.5700000000014
1,298.5,309.5,1579,38.6,126,0,0,0,0,0,0,11.0,60949.4,0.07979734003812708,424.6
2,298.4,309.5,1514,38.8,128,0,0,0,0,0,0,11.100000000000023,58743.2,0.08454425357691925,430.68000000000086
2,298.3,309.5,1560,36.9,131,0,0,0,0,0,0,11.199999999999989,57564.0,0.08397435892052925,413.2799999999996
1,298.3,309.5,1542,36.7,134,0,0,0,0,0,0,11.199999999999989,56591.4,0.08690012964533064,411.0399999999996
1,298.3,309.4,1668,27.1,136,0,0,0,0,0,0,11.099999999999966,45202.8,0.08153477213337243,300.8099999999991
2,298.3,309.4,1816,22.6,138,0,0,0,0,0,0,11.099999999999966,41041.600000000006,0.07599118938546741,250.85999999999925
2,298.3,309.4,1509,34.2,141,0,0,0,0,0,0,11.099999999999966,51607.8,0.09343936375517603,379.61999999999887
1,298.4,309.6,1479,37.8,144,0,0,0,0,0,0,11.200000000000045,55906.2,0.09736308309846985,423.36000000000166
1,298.4,309.6,1655,30.2,146,0,0,0,0,0,0,11.200000000000045,49981.0,0.08821752260530663,338.2400000000014
1,298.3,309.5,1711,30.3,148,0,0,0,0,0,0,11.199999999999989,51843.3,0.08649912326914136,339.3599999999997
1,298.4,309.7,1581,34.6,150,0,0,0,0,0,0,11.300000000000011,54702.600000000006,0.09487666028154543,390.9800000000004
0,298.6,309.8,1279,55.9,152,0,0,0,0,0,0,11.199999999999989,71496.09999999999,0.11884284588049815,626.0799999999994
1,298.5,309.8,1468,40.9,157,0,0,0,0,0,0,11.300000000000011,60041.2,0.10694822880998077,462.17000000000047
1,298.4,309.7,1419,41.3,159,0,0,0,0,0,0,11.300000000000011,58604.7,0.11205073987875211,466.69000000000045
1,298.4,309.7,1530,38.6,161,0,0,0,0,0,0,11.300000000000011,59058.0,0.10522875810115767,436.18000000000046
1,298.4,309.6,1710,27.3,163,1,0,0,0,0,0,11.200000000000045,46683.0,0.09532163737115693,305.76000000000124
1,298.4,309.7,1518,39.8,165,0,0,0,0,0,0,11.300000000000011,60416.399999999994,0.10869565210230853,449.7400000000004
2,298.4,309.7,1679,33.3,167,0,0,0,0,0,0,11.300000000000011,55910.7,0.09946396658757357,376.29000000000036
2,298.4,309.7,1870,22.5,170,0,0,0,0,0,0,11.300000000000011,42075.0,0.09090909086047641,254.25000000000026
1,298.3,309.7,1484,44.3,173,0,0,0,0,0,0,11.399999999999977,65741.2,0.11657681932845226,505.01999999999896
1,298.4,309.7,1457,44.2,175,0,0,0,0,0,0,11.300000000000011,64399.4,0.12010981460527809,499.46000000000055
0,298.3,309.6,1546,36.2,177,0,0,0,0,0,0,11.300000000000011,55965.200000000004,0.1144890038069282,409.06000000000046
2,298.2,309.5,1478,36.5,182,0,0,0,0,0,0,11.300000000000011,53947.0,0.12313937745389757,412.4500000000004
1,298.2,309.4,1447,47.1,185,0,0,0,0,0,0,11.199999999999989,68153.7,0.1278507255508979,527.5199999999995
1,298.2,309.4,1443,45.4,187,0,0,0,0,0,0,11.199999999999989,65512.2,0.12959112950132284,508.47999999999945
1,298.3,309.6,1527,30.9,189,0,0,0,0,0,0,11.300000000000011,47184.299999999996,0.12377210208004445,349.17000000000036
2,298.3,309.6,1469,54.8,191,0,0,0,0,0,0,11.300000000000011,80501.2,0.1300204219673108,619.2400000000006
2,298.3,309.6,1681,27.1,194,0,0,0,0,0,0,11.300000000000011,45555.100000000006,0.11540749546971593,306.2300000000003
1,298.3,309.6,1420,44.1,197,0,0,0,0,0,0,11.300000000000011,62622.0,0.13873239426849832,498.3300000000005
2,298.3,309.5,1543,49.9,199,0,0,0,0,0,0,11.199999999999989,76995.7,0.12896953977383696,558.8799999999994
1,298.4,309.5,1376,50.4,202,0,0,0,0,0,0,11.100000000000023,69350.4,0.1468023254747076,559.4400000000011
0,298.3,309.4,1631,29.8,0,0,0,0,0,0,0,11.099999999999966,48603.8,0.0,330.779999999999
0,298.3,309.3,1529,41.7,5,0,0,0,0,0,0,11.0,63759.3,0.003270111181641523,458.70000000000005
1,298.3,309.4,1468,46.2,10,0,0,0,0,0,0,11.099999999999966,67821.6,0.006811989096177118,512.8199999999985
1,298.3,309.4,1378,52.3,12,0,0,0,0,0,0,11.099999999999966,72069.4,0.008708272852896753,580.5299999999982
1,298.3,309.3,1401,51.9,14,0,0,0,0,0,0,11.0,72711.9,0.009992862234123582,570.9
1,298.4,309.3,1531,37.4,16,0,0,0,0,0,0,10.900000000000034,57259.4,0.010450685819431295,407.6600000000013
1,298.4,309.3,1512,35.8,18,0,0,0,0,0,0,10.900000000000034,54129.6,0.011904761896888385,390.22000000000116
2,298.5,309.4,1522,47.4,20,0,0,0,0,0,0,10.899999999999977,72142.8,0.013140604459171744,516.659999999999
2,298.5,309.3,1615,31.8,23,0,0,0,0,0,0,10.800000000000011,51357.0,0.014241486059293196,343.4400000000004
1,298.6,309.3,1449,46.5,26,0,0,0,0,0,0,10.699999999999989,67378.5,0.017943409235373766,497.5499999999995
1,298.6,309.4,1315,55.5,28,0,0,0,0,0,0,10.799999999999955,72982.5,0.021292775649207014,599.3999999999975
2,298.6,309.4,1465,41.1,30,0,0,0,0,0,0,10.799999999999955,60211.5,0.020477815685680672,443.8799999999981
2,298.6,309.5,1404,43.3,33,0,0,0,0,0,0,10.899999999999977,60793.2,0.023504273487532566,471.969999999999
1,298.6,309.5,1547,44.8,36,0,0,0,0,0,0,10.899999999999977,69305.59999999999,0.023270846785215998,488.31999999999897
2,298.6,309.5,1426,45.4,38,0,0,0,0,0,0,10.899999999999977,64740.4,0.026647966320723724,494.85999999999893
1,298.6,309.5,1730,30.2,41,0,0,0,0,0,0,10.899999999999977,52246.0,0.02369942195161883,329.1799999999993
1,298.5,309.4,1548,37.7,43,0,0,0,0,0,0,10.899999999999977,58359.600000000006,0.027777777759833474,410.92999999999915
1,298.5,309.4,1517,40.2,45,0,0,0,0,0,0,10.899999999999977,60983.4,0.029663810132060767,438.1799999999991
